T(K),a,da/dT
693.3166667,0.469855975,0.007490014
695.8166667,0.487037127,0.007444552
698.15,0.504964649,0.007336611
700.4833333,0.522145802,0.007171142
702.8166667,0.539326954,0.006996853
705.15,0.555760516,0.00682784
709.8166667,0.58190543,0.006482291
712.15,0.596097442,0.006309869
714.4833333,0.611037044,0.006154722
716.8166667,0.624482686,0.006043131
719.3166667,0.638675918,0.00597795
721.65,0.652869149,0.005907899
723.9833333,0.667808751,0.005722417
726.3166667,0.681254393,0.00530071
728.65,0.696193996,0.004788637
730.9833333,0.708145677,0.004311005
733.3166667,0.711881188,0.003861328
735.65,0.716363068,0.003385191
737.9833333,0.720844949,0.002863645
740.3166667,0.725326829,0.002354825
742.8166667,0.72980871,0.001975866
745.15,0.73354422,0.001818665
747.4833333,0.737278511,0.001780993
749.8166667,0.741760392,0.00174037
752.15,0.746242272,0.001701586
754.4833333,0.749977783,0.001665331
756.8166667,0.754459663,0.001630531
759.15,0.757447584,0.001595859
761.4833333,0.759687914,0.000984426
763.8166667,0.761929464,0.000978559
766.3166667,0.764917385,0.000971753
768.65,0.767157715,0.000964885
770.9833333,0.770145636,0.000957487
773.3166667,0.772387186,0.000949532
775.65,0.774627516,0.000940993
777.9833333,0.777615437,0.000931843
780.3166667,0.779856987,0.000922048
782.65,0.781350947,0.000911572
784.9833333,0.784338868,0.000900366
787.3166667,0.785832828,0.000888396
789.8166667,0.787326788,0.000874812
792.15,0.790314708,0.00086184
794.4833333,0.791808669,0.00084935
796.8166667,0.794050219,0.000831617
799.15,0.796290549,0.000814628
801.4833333,0.797784509,0.000801707
803.8166667,0.80002606,0.000793929
806.15,0.80077243,0.000782755
808.4833333,0.80301398,0.000768693
810.8166667,0.805254311,0.000746025
813.15,0.806748271,0.000722456
815.65,0.808242231,0.000694827
817.9833333,0.809736191,0.000673262
820.3166667,0.811230151,0.000653064
822.65,0.812724112,0.000641166
824.9833333,0.814218072,0.000639514
827.3166667,0.815712032,0.000638721
829.65,0.817205992,0.000637968
831.9833333,0.819447542,0.00063728
834.3166667,0.821687873,0.000636622
836.65,0.823181833,0.000636534
839.15,0.824675793,0.000636274
841.4833333,0.826169753,0.00063597
843.8166667,0.827663714,0.000636364
846.15,0.829157674,0.000637465
848.4833333,0.830652854,0.000638484
850.8166667,0.832146814,0.000639844
853.15,0.833640774,0.000639156
855.4833333,0.835134734,0.000637948
857.8166667,0.836628695,0.00063719
860.15,0.838122655,0.000636956
862.65,0.839616615,0.000636951
864.9833333,0.841110575,0.00063694
867.3166667,0.842604535,0.000637129
869.65,0.844098496,0.000637836
871.9833333,0.845592456,0.000639018
874.3166667,0.847086416,0.000639788
876.65,0.848580376,0.000639125
878.9833333,0.850074336,0.000637969
881.3166667,0.851568297,0.000637259
883.65,0.853062257,0.000637055
886.15,0.854556217,0.000637499
888.4833333,0.856050177,0.00063748
890.8166667,0.857544137,0.000637638
893.15,0.859038098,0.000638063
895.4833333,0.860532058,0.000638545
897.8166667,0.862026018,0.000637669
900.15,0.862026018,0.000636375
902.4833333,0.863519978,0.000635214
904.8166667,0.865013939,0.000634208
907.15,0.866507899,0.000634066
909.65,0.868001859,0.0006348
911.9833333,0.870242189,0.000635418
914.3166667,0.870989779,0.000635532
916.65,0.87173615,0.000635377
918.9833333,0.8739777,0.000634958
921.3166667,0.87547166,0.000634748
923.65,0.87547166,0.000634993
925.9833333,0.87696562,0.000636389
928.3166667,0.87845958,0.000637289
930.65,0.879953541,0.000637404
933.15,0.881447501,0.000637656
935.4833333,0.882941461,0.000637622
937.8166667,0.882941461,0.000637531
940.15,0.884435421,0.000637745
942.4833333,0.885929381,0.000638212
944.8166667,0.887423342,0.000638507
947.15,0.888917302,0.0006376
949.4833333,0.890411262,0.000637318
951.8166667,0.890411262,0.000636972
954.15,0.891905222,0.000636901
956.65,0.893399183,0.000636697
958.9833333,0.894893143,0.000636466
961.3166667,0.896387103,0.000635044
965.9833333,0.897881063,0.000632873
968.3166667,0.899375023,0.000632297
970.65,0.900122613,0.00063231
975.3166667,0.902362944,0.000633259
977.65,0.903856904,0.000633775
980.15,0.905350864,0.000633844
984.8166667,0.906844824,0.000633177
987.15,0.908338785,0.000633228
989.4833333,0.909832745,0.000633089
991.8166667,0.909832745,0.000632907
994.15,0.911326705,0.000632722
996.4833333,0.912820665,0.000632535
998.8166667,0.914314626,0.000632324
1001.15,0.914314626,0.000632057
1003.65,0.915808586,0.000631669
1005.983333,0.917302546,0.000631186
1008.316667,0.918796506,0.000630598
1010.65,0.918796506,0.000629916
1012.983333,0.920290466,0.000629152
1017.65,0.921784427,0.000627412
1019.983333,0.923278387,0.000626452
1024.65,0.924772347,0.000624387
