T(K),a,da/dT
635.15,0.820155811,0.001647614
637.15,0.82346121,0.001652699
639.15,0.826847972,0.001693381
641.15,0.82991945,0.001535739
643.15,0.833112973,0.001596762
645.15,0.836428542,0.001657784
647.15,0.839683089,0.001627273
649.15,0.842917294,0.001617103
651.15,0.846192181,0.001637444
653.15,0.849548432,0.001678125
655.15,0.852986046,0.001718807
657.15,0.856077865,0.001545909
659.15,0.85953582,0.001728978
661.15,0.863075139,0.001769659
663.15,0.866502583,0.001713722
665.15,0.869889345,0.001693381
667.15,0.873479517,0.001795086
669.15,0.877039177,0.00177983
671.15,0.880598836,0.00177983
673.15,0.884138155,0.001769659
675.15,0.887819861,0.001840853
677.15,0.89135918,0.001769659
679.15,0.89515276,0.00189679
681.15,0.898966682,0.001906961
683.15,0.902567023,0.001800171
685.15,0.906431797,0.001932387
687.15,0.910174525,0.001871364
689.15,0.913957935,0.001891705
691.15,0.91741589,0.001728978
693.15,0.921443391,0.00201375
695.15,0.925257313,0.001906961
697.15,0.928939018,0.001840853
699.15,0.932620723,0.001840853
701.15,0.936271917,0.001825597
703.15,0.939973964,0.001851023
705.15,0.943492942,0.001759489
707.15,0.947113624,0.001810341
709.15,0.950652943,0.001769659
711.15,0.954263456,0.001805256
713.15,0.957426468,0.001581506
715.15,0.9608234,0.001698466
717.15,0.964006753,0.001591676
719.15,0.966996867,0.001495057
721.15,0.969753061,0.001378097
723.15,0.972549937,0.001398438
725.15,0.975173915,0.001311989
727.15,0.977269029,0.001047557
729.15,0.979404825,0.001067898
731.15,0.981266018,0.000930597
733.15,0.982994996,0.000864489
735.15,0.984459542,0.000732273
737.15,0.985802042,0.00067125
739.15,0.986900452,0.000549205
741.15,0.987876815,0.000488182
743.15,0.988741304,0.000432244
745.15,0.989514259,0.000386477
747.15,0.990073634,0.000279688
749.15,0.990541475,0.000233921
751.15,0.990836418,0.000147472
753.15,0.99131443,0.000239006
755.15,0.991497498,9.15341E-05
757.15,0.991731419,0.00011696
759.15,0.991934828,0.000101705
761.15,0.992016191,4.06818E-05
763.15,0.99220943,9.66193E-05
765.15,0.992321305,5.59375E-05
767.15,0.992382328,3.05114E-05
769.15,0.992534885,7.62784E-05
771.15,0.992606078,3.55966E-05
773.15,0.992636589,1.52557E-05
775.15,0.992778976,7.11932E-05
777.15,0.992758635,-1.01705E-05
779.15,0.992839998,4.06818E-05
781.15,0.993033237,9.66193E-05
783.15,0.992962044,-3.55966E-05
785.15,0.99309426,6.6108E-05
787.15,0.993053578,-2.03409E-05
789.15,0.993124771,3.55966E-05
791.15,0.993155283,1.52557E-05
793.15,0.993165453,5.08523E-06
795.15,0.993165453,0
797.15,0.993267158,5.08523E-05
799.15,0.993429885,8.13637E-05
801.15,0.993358692,-3.55966E-05
803.15,0.993368862,5.08523E-06
805.15,0.99355193,9.15341E-05
807.15,0.993440055,-5.59375E-05
809.15,0.993643464,0.000101705
811.15,0.993714658,3.55966E-05
813.15,0.993755339,2.03409E-05
815.15,0.993846874,4.57671E-05
817.15,0.994090965,0.000122045
819.15,0.994172328,4.06818E-05
821.15,0.994467271,0.000147472
823.15,0.994711362,0.000122045
825.15,0.995046988,0.000167813
827.15,0.995341931,0.000147472
829.15,0.995819942,0.000239006
831.15,0.996186079,0.000183068
833.15,0.99666409,0.000239006
835.15,0.99710142,0.000218665
837.15,0.997681136,0.000289858
839.15,0.998189659,0.000254261
841.15,0.998637159,0.00022375
843.15,0.999033807,0.000198324
845.15,0.999359261,0.000162727
847.15,0.999572841,0.00010679
849.15,0.999705057,6.6108E-05
851.15,0.99978642,4.06818E-05
853.15,1,0.00010679
