T(K),a,da/dT
847.3166667,0.660429919,0.001018543
849.65,0.662820856,0.001010298
851.9833333,0.665210333,0.001001982
854.3166667,0.667599811,0.000994094
856.65,0.669990747,0.000987058
858.9833333,0.672380225,0.000980486
861.3166667,0.673974183,0.00097378
863.65,0.67636366,0.00096647
865.9833333,0.678753137,0.000958946
868.3166667,0.680347095,0.000951574
870.65,0.682736573,0.000944065
872.9833333,0.68512751,0.000936269
875.3166667,0.687516987,0.000928864
877.65,0.689109485,0.000922405
879.9833333,0.691500422,0.000916509
882.3166667,0.693889899,0.000910707
884.65,0.695483857,0.00090484
886.9833333,0.697873335,0.000898492
889.3166667,0.699467293,0.000891694
891.65,0.70185677,0.000884225
893.9833333,0.704246247,0.000876118
896.3166667,0.705840205,0.000867012
898.65,0.707432703,0.00085696
900.8166667,0.70982364,0.00084795
903.15,0.712213118,0.000839456
905.4833333,0.713807076,0.000831972
907.8166667,0.715399574,0.000824882
910.15,0.717790511,0.000817948
912.4833333,0.719383009,0.000810631
914.8166667,0.721772486,0.000802461
917.15,0.723366444,0.000793695
919.4833333,0.724960402,0.00078438
921.8166667,0.726552901,0.000775011
924.15,0.728146859,0.000766093
926.4833333,0.730536336,0.000758059
928.8166667,0.732925813,0.00075217
931.15,0.734519771,0.000748785
933.4833333,0.736113729,0.00074677
935.8166667,0.737706228,0.000745034
938.15,0.739300185,0.000743379
940.4833333,0.740892684,0.000741607
942.8166667,0.742486642,0.000739154
945.15,0.74407914,0.000735872
947.4833333,0.745673098,0.000731632
949.8166667,0.748062575,0.000727064
952.15,0.749656533,0.000723112
954.4833333,0.752046011,0.00072043
956.8166667,0.753639969,0.000719111
959.15,0.755232467,0.000716136
961.4833333,0.756826425,0.00071474
963.65,0.758418923,0.000712329
965.9833333,0.760012881,0.00070813
968.3166667,0.761606839,0.000702395
970.65,0.763199337,0.000695641
972.9833333,0.764793295,0.000688633
975.3166667,0.766385794,0.000682144
977.65,0.767979752,0.000676895
979.9833333,0.76957225,0.000672602
982.3166667,0.771166208,0.000668923
984.65,0.772758706,0.000665432
986.9833333,0.774352664,0.00066208
991.65,0.775946622,0.000656359
993.9833333,0.77753912,0.000653189
996.3166667,0.779133078,0.000648802
998.65,0.780725577,0.000643796
1000.983333,0.782319535,0.000638518
1003.316667,0.783912033,0.000633134
1005.65,0.785505991,0.000627715
1010.316667,0.787099949,0.000616845
1012.65,0.788692447,0.000611386
1014.983333,0.790286405,0.000605933
1017.316667,0.791878903,0.000600489
1019.65,0.793472861,0.000595031
1024.316667,0.79506536,0.000583878
,,
Ceniza,,
