T(K),a,da/dT
926.2102667,0.820980916,0.000991822
930.2753333,0.825036933,0.000997774
931.9233333,0.826690821,0.001003573
933.5713333,0.828349469,0.001006461
937.4166667,0.832235226,0.001010512
938.0209333,0.832847502,0.001013254
941.0422667,0.835913962,0.001014936
943.6241333,0.838539235,0.001016812
944.5030667,0.839433547,0.001017497
948.3484,0.843346905,0.00101769
949.0076,0.84401754,0.001017346
952.3036,0.847367481,0.001016366
954.8854667,0.849985629,0.001014053
956.0390667,0.851153065,0.001011994
960.0492,0.855196259,0.001008244
961.038,0.856188932,0.001003917
963.0705333,0.858223129,0.001000819
966.5313333,0.861664462,0.000994375
966.6961333,0.861827557,0.000989656
970.3766667,0.86544925,0.000984013
972.4641333,0.867484063,0.000974776
973.5628,0.868548871,0.000969182
977.9025333,0.872709468,0.000958722
978.5617333,0.873334676,0.000948434
980.9788,0.875610598,0.000941605
983.9452,0.878366249,0.000928954
984.3846667,0.878770791,0.000920529
988.3398667,0.882365998,0.000908983
989.9878667,0.883838597,0.000893567
991.6908,0.885343747,0.000883857
995.9206667,0.889005915,0.000865788
996.3052,0.889333222,0.000851181
998.8870667,0.891505595,0.000841396
1002.018267,0.894079232,0.000821933
1002.7324,0.894656542,0.000808406
1006.742533,0.897829259,0.000791175
1007.951067,0.898761827,0.000771653
1009.544133,0.899973966,0.000760884
1013.389467,0.902817458,0.000739466
1013.828933,0.903134863,0.00072225
1017.2348,0.90554086,0.000706427
1020.0364,0.907447087,0.000680407
1023.881733,0.909953653,0.000651846
1025.914267,0.911226276,0.000626127
1026.903067,0.911832154,0.000612741
1031.078,0.914293773,0.000589619
1031.847067,0.914730077,0.000567316
1034.758533,0.916333086,0.000550585
1037.615067,0.917830629,0.000524252
1038.274267,0.918165606,0.000508157
1042.064667,0.92001445,0.00048777
1042.614,0.920271484,0.000467901
1045.4156,0.921539501,0.000452604
1048.601733,0.922894903,0.000425407
1052.611867,0.924471259,0.000393093
1054.040133,0.924998298,0.000369006
1056.182533,0.925755496,0.000353434
1059.698267,0.926912866,0.000329197
1059.7532,0.926930124,0.000314152
1063.8732,0.928153813,0.000297012
1065.740933,0.928663713,0.000273005
1066.400133,0.92883719,0.000263163
1070.684933,0.929885077,0.000244559
1071.344133,0.930034408,0.000226534
1073.816133,0.930567479,0.000215643
1077.5516,0.931296329,0.000195116
1077.661467,0.93131644,0.000183043
1081.342,0.931949346,0.000171961
1082.770267,0.932174786,0.000157841
1084.857733,0.932485702,0.000148944
1088.538267,0.932985502,0.000135796
1088.867867,0.933027543,0.000127552
1092.603333,0.933477389,0.000120426
1094.1964,0.933656342,0.000112333
1095.0204,0.933746407,0.000109301
1099.689733,0.934232923,0.000104194
1100.074267,0.934271727,0.000100913
1102.546267,0.934519251,0.000100131
1105.952133,0.934861432,0.000100468
1106.2268,0.934889425,0.000101916
1110.236933,0.935312471,0.000105494
1111.280667,0.935428667,0.000111327
1113.258267,0.935658328,0.000116131
1116.883867,0.936120455,0.000127462
1116.774,0.936105528,0.000135865
1120.619333,0.936669679,0.000146711
1122.267333,0.936941274,0.000164803
1123.366,0.937133756,0.000175196
1127.705733,0.937996387,0.000198775
1130.727067,0.938708615,0.000235733
1134.078,0.939625142,0.000273514
1133.9132,0.939576666,0.000294149
1137.813467,0.940827733,0.000320764
1139.131867,0.941302933,0.000360437
1140.8348,0.941959288,0.000385426
1144.844933,0.943710558,0.000436711
1144.9548,0.943762872,0.000476164
1148.7452,0.945721713,0.00051679
1150.3932,0.94667219,0.000576746
1151.821467,0.94754776,0.00061303
1154.952667,0.94964593,0.000670085
1154.0188,0.948993606,0.000698519
1156.9852,0.951147456,0.000726082
1155.886533,0.950321674,0.000751623
1154.678,0.949451665,0.000719888
1156.1612,0.950524965,0.000723638
1154.128667,0.949069154,0.000716255
1154.403333,0.949259412,0.000692686
1151.382,0.947273097,0.00065743
1147.085429,0.944826265,0.000569485
