T(K),a,da/dT
895.65,0.88405229,0.000525126
897.98,0.885579207,0.00052197
900.32,0.886342666,0.000517389
902.65,0.887869583,0.000512926
904.98,0.888633042,0.000507913
909.82,0.891686877,0.000497319
912.15,0.892449118,0.000493863
914.48,0.893976035,0.000490639
916.82,0.894739494,0.000490345
919.15,0.896266411,0.000491173
921.48,0.89702987,0.000491633
923.82,0.898556788,0.00049155
926.15,0.899320246,0.000490984
928.48,0.900847164,0.000490768
930.82,0.901610622,0.000490089
933.15,0.90313754,0.000489522
935.48,0.903900998,0.000486721
937.82,0.905427916,0.000481577
940.15,0.906191374,0.000476123
942.48,0.907718292,0.000470226
944.82,0.908481751,0.00046311
947.32,0.910008668,0.000457003
949.65,0.910772127,0.00045107
951.98,0.911535585,0.000443233
954.32,0.913062503,0.000435644
956.65,0.913825961,0.000429287
958.98,0.91458942,0.000426559
961.32,0.916116337,0.000425621
963.65,0.916879796,0.0004258
965.98,0.917643255,0.000426835
970.65,0.919933631,0.000426499
972.98,0.92069709,0.000425715
975.32,0.922224007,0.00042489
977.65,0.922987466,0.000423866
979.98,0.923750924,0.000422703
982.32,0.925276624,0.000421419
984.82,0.926040083,0.000418847
987.15,0.926803542,0.000414152
989.48,0.928330459,0.000408669
991.82,0.928330459,0.000404764
994.15,0.929857376,0.0004019
996.48,0.930620835,0.000397803
998.82,0.931384294,0.000392608
1001.15,0.932911211,0.000389058
1003.48,0.932911211,0.000386433
1005.82,0.934438128,0.000382
1008.15,0.935201587,0.000374848
1010.48,0.935965046,0.000361749
1012.82,0.936728505,0.000346561
1015.15,0.937491963,0.00033082
1017.48,0.939018881,0.000314967
1019.82,0.939018881,0.000298988
1022.32,0.940545798,0.000281467
1024.65,0.940545798,0.000264591
