T(K),a,da/dT
920.8166667,0.795484845,0.00
923.15,0.797052204,0.00
925.4833333,0.798619564,0.00
927.8166667,0.800186923,0.00
930.15,0.801754283,0.00
932.4833333,0.803321642,0.00
934.65,0.80489037,0.00
936.9833333,0.80645773,0.00
939.3166667,0.807240725,0.00
941.65,0.808808084,0.00
943.9833333,0.810375444,0.00
946.3166667,0.811942803,0.00
948.65,0.812727167,0.00
950.9833333,0.814294526,0.00
953.3166667,0.815861886,0.00
955.65,0.817429245,0.00
957.9833333,0.818213609,0.00
960.3166667,0.819780969,0.00
962.65,0.821348328,0.00
964.9833333,0.822915687,0.00
967.3166667,0.823698683,0.00
971.9833333,0.82683477,0.00
974.3166667,0.827617766,0.00
976.65,0.829185125,0.00
978.9833333,0.830752484,0.00
981.3166667,0.831536848,0.00
983.4833333,0.833104208,0.00
985.8166667,0.833887203,0.00
990.4833333,0.837023291,0.00
992.8166667,0.837806286,0.00
995.15,0.839373645,0.00
997.4833333,0.840158009,0.00
999.8166667,0.841725369,0.00
1002.15,0.842508364,0.00
1004.483333,0.843292728,0.00
1006.816667,0.844860088,0.00
1009.15,0.845643083,0.00
1011.483333,0.846427447,0.00
1013.816667,0.847994806,0.00
1016.15,0.84877917,0.00
1018.483333,0.849562166,0.00
1020.816667,0.851129525,0.00
1023.15,0.851913889,0.00
